County,Year,subgroup1,subgroup_cat1,subgroup2,subgroup_cat2,aaRate10K,count,cRate10K,dailyMean
Putnam,2010-2012,AgeGroup,35+,Total,Total,69.49,403,67.78,0.368
Putnam,2011-2013,AgeGroup,35+,Total,Total,71.679,420,70.46,0.383
Putnam,2012-2014,AgeGroup,35+,Total,Total,74.026,445,74.54,0.406
Putnam,2013-2015,AgeGroup,35+,Total,Total,71.923,444,74.3,0.405
Putnam,2014-2016,AgeGroup,35+,Total,Total,64.295,414,69.28,0.378
Putnam,2015-2017,AgeGroup,35+,Total,Total,68.52,453,75.72,0.413
Putnam,2016-2018,AgeGroup,35+,Total,Total,74.544,496,82.79,0.453
Queens,2000-2002,AgeGroup,35+,Total,Total,115.986,13412,117.36,12.237
Queens,2001-2003,AgeGroup,35+,Total,Total,113.15,13197,114.73,12.052
Queens,2002-2004,AgeGroup,35+,Total,Total,108.219,12697,109.99,11.585
Queens,2003-2005,AgeGroup,35+,Total,Total,101.514,11970,103.45,10.922
Queens,2004-2006,AgeGroup,35+,Total,Total,96.57,11415,98.58,10.415
Queens,2005-2007,AgeGroup,35+,Total,Total,87.782,10423,89.89,9.519
Queens,2006-2008,AgeGroup,35+,Total,Total,84.304,10052,86.45,9.172
Queens,2007-2009,AgeGroup,35+,Total,Total,79.7,9607,82.11,8.766
Queens,2008-2010,AgeGroup,35+,Total,Total,80.044,9776,82.81,8.92
Queens,2009-2011,AgeGroup,35+,Total,Total,77.076,9590,80.3,8.758
Queens,2010-2012,AgeGroup,35+,Total,Total,74.249,9419,77.88,8.594
Queens,2011-2013,AgeGroup,35+,Total,Total,70.819,9166,74.8,8.363
Queens,2012-2014,AgeGroup,35+,Total,Total,68.822,9094,73.28,8.297
Queens,2013-2015,AgeGroup,35+,Total,Total,67.435,9077,72.29,8.289
Queens,2014-2016,AgeGroup,35+,Total,Total,68.138,9378,73.95,8.557
Queens,2015-2017,AgeGroup,35+,Total,Total,68.2,9530,74.65,8.695
Queens,2016-2018,AgeGroup,35+,Total,Total,67.318,9546,74.57,8.71
Rensselaer,2000-2002,AgeGroup,35+,Total,Total,118.19,983,121.09,0.897
Rensselaer,2001-2003,AgeGroup,35+,Total,Total,113.023,948,115.85,0.866
Rensselaer,2002-2004,AgeGroup,35+,Total,Total,111.242,947,114.54,0.864
Rensselaer,2003-2005,AgeGroup,35+,Total,Total,106.565,916,109.53,0.836
Rensselaer,2004-2006,AgeGroup,35+,Total,Total,101.322,886,104.58,0.808
Rensselaer,2005-2007,AgeGroup,35+,Total,Total,93.33,833,97.22,0.761
Rensselaer,2006-2008,AgeGroup,35+,Total,Total,88.258,803,92.75,0.733
Rensselaer,2007-2009,AgeGroup,35+,Total,Total,83.405,766,87.89,0.699
Rensselaer,2008-2010,AgeGroup,35+,Total,Total,79.583,738,84.39,0.673
Rensselaer,2009-2011,AgeGroup,35+,Total,Total,75.592,709,80.97,0.647
Rensselaer,2010-2012,AgeGroup,35+,Total,Total,77.576,745,84.91,0.68
Rensselaer,2011-2013,AgeGroup,35+,Total,Total,78.909,764,86.8,0.697
Rensselaer,2012-2014,AgeGroup,35+,Total,Total,77.016,757,85.65,0.691
Rensselaer,2013-2015,AgeGroup,35+,Total,Total,76.793,758,85.49,0.692
Rensselaer,2014-2016,AgeGroup,35+,Total,Total,83.982,838,94.23,0.765
Rensselaer,2015-2017,AgeGroup,35+,Total,Total,87.426,880,98.72,0.803
Rensselaer,2016-2018,AgeGroup,35+,Total,Total,81.591,835,93.42,0.762
Richmond,2000-2002,AgeGroup,35+,Total,Total,154.111,3442,146.89,3.141
Richmond,2001-2003,AgeGroup,35+,Total,Total,145.844,3319,139.38,3.031
Richmond,2002-2004,AgeGroup,35+,Total,Total,135.751,3137,130.07,2.862
Richmond,2003-2005,AgeGroup,35+,Total,Total,131.061,3073,126.18,2.804
Richmond,2004-2006,AgeGroup,35+,Total,Total,124.153,2960,120.54,2.701
Richmond,2005-2007,AgeGroup,35+,Total,Total,115.667,2814,113.7,2.57
Richmond,2006-2008,AgeGroup,35+,Total,Total,108.898,2691,107.81,2.455
Richmond,2007-2009,AgeGroup,35+,Total,Total,101.865,2558,101.61,2.334
Richmond,2008-2010,AgeGroup,35+,Total,Total,97.944,2508,98.74,2.288
Richmond,2009-2011,AgeGroup,35+,Total,Total,91.458,2392,93.42,2.184
Richmond,2010-2012,AgeGroup,35+,Total,Total,84.046,2243,87.0,2.047
Richmond,2011-2013,AgeGroup,35+,Total,Total,79.166,2159,83.18,1.97
Richmond,2012-2014,AgeGroup,35+,Total,Total,76.824,2148,82.27,1.96
Richmond,2013-2015,AgeGroup,35+,Total,Total,78.081,2230,84.88,2.037
Richmond,2014-2016,AgeGroup,35+,Total,Total,81.393,2370,89.72,2.162
Richmond,2015-2017,AgeGroup,35+,Total,Total,82.109,2417,91.01,2.205
Richmond,2016-2018,AgeGroup,35+,Total,Total,80.445,2405,90.17,2.194
Rockland,2000-2002,AgeGroup,35+,Total,Total,96.411,1401,92.41,1.278
Rockland,2001-2003,AgeGroup,35+,Total,Total,88.07,1307,85.2,1.194
Rockland,2002-2004,AgeGroup,35+,Total,Total,85.345,1290,83.31,1.177
Rockland,2003-2005,AgeGroup,35+,Total,Total,82.496,1267,81.27,1.156
Rockland,2004-2006,AgeGroup,35+,Total,Total,80.907,1272,81.15,1.161
Rockland,2005-2007,AgeGroup,35+,Total,Total,78.743,1264,80.28,1.154
Rockland,2006-2008,AgeGroup,35+,Total,Total,80.014,1323,83.57,1.207
Rockland,2007-2009,AgeGroup,35+,Total,Total,76.624,1296,81.32,1.182
Rockland,2008-2010,AgeGroup,35+,Total,Total,76.021,1312,81.66,1.197
Rockland,2009-2011,AgeGroup,35+,Total,Total,72.923,1280,79.07,1.169
Rockland,2010-2012,AgeGroup,35+,Total,Total,74.912,1343,82.38,1.225
Rockland,2011-2013,AgeGroup,35+,Total,Total,74.106,1366,83.3,1.246
Rockland,2012-2014,AgeGroup,35+,Total,Total,74.47,1399,84.84,1.276
Rockland,2013-2015,AgeGroup,35+,Total,Total,73.167,1409,85.02,1.287
Rockland,2014-2016,AgeGroup,35+,Total,Total,70.348,1378,82.91,1.257
Rockland,2015-2017,AgeGroup,35+,Total,Total,65.821,1308,78.61,1.193
Rockland,2016-2018,AgeGroup,35+,Total,Total,62.076,1238,74.46,1.13
St. Lawrence,2000-2002,AgeGroup,35+,Total,Total,155.956,914,160.47,0.834
St. Lawrence,2001-2003,AgeGroup,35+,Total,Total,152.783,905,158.26,0.826
St. Lawrence,2002-2004,AgeGroup,35+,Total,Total,144.064,864,150.48,0.788
St. Lawrence,2003-2005,AgeGroup,35+,Total,Total,132.257,804,139.31,0.734
St. Lawrence,2004-2006,AgeGroup,35+,Total,Total,120.58,739,127.29,0.674
St. Lawrence,2005-2007,AgeGroup,35+,Total,Total,109.721,678,116.17,0.619
St. Lawrence,2006-2008,AgeGroup,35+,Total,Total,105.932,660,112.64,0.602
St. Lawrence,2007-2009,AgeGroup,35+,Total,Total,101.669,642,109.28,0.586
St. Lawrence,2008-2010,AgeGroup,35+,Total,Total,101.374,649,110.35,0.592
St. Lawrence,2009-2011,AgeGroup,35+,Total,Total,93.422,605,102.8,0.553
St. Lawrence,2010-2012,AgeGroup,35+,Total,Total,101.793,656,111.4,0.599
St. Lawrence,2011-2013,AgeGroup,35+,Total,Total,102.312,666,112.93,0.608
St. Lawrence,2012-2014,AgeGroup,35+,Total,Total,108.712,718,121.62,0.655
St. Lawrence,2013-2015,AgeGroup,35+,Total,Total,100.354,683,115.59,0.624
St. Lawrence,2014-2016,AgeGroup,35+,Total,Total,107.877,741,125.44,0.676
St. Lawrence,2015-2017,AgeGroup,35+,Total,Total,118.918,827,140.02,0.755
St. Lawrence,2016-2018,AgeGroup,35+,Total,Total,128.196,900,152.41,0.821
Saratoga,2000-2002,AgeGroup,35+,Total,Total,120.616,1237,112.43,1.129
Saratoga,2001-2003,AgeGroup,35+,Total,Total,113.605,1208,107.49,1.103
Saratoga,2002-2004,AgeGroup,35+,Total,Total,109.935,1200,104.54,1.095
Saratoga,2003-2005,AgeGroup,35+,Total,Total,107.078,1199,102.36,1.094
Saratoga,2004-2006,AgeGroup,35+,Total,Total,103.285,1183,99.1,1.079
Saratoga,2005-2007,AgeGroup,35+,Total,Total,97.219,1143,94.15,1.044
Saratoga,2006-2008,AgeGroup,35+,Total,Total,86.726,1057,85.68,0.964
Saratoga,2007-2009,AgeGroup,35+,Total,Total,82.421,1035,82.77,0.944
Saratoga,2008-2010,AgeGroup,35+,Total,Total,79.503,1025,80.98,0.935
Saratoga,2009-2011,AgeGroup,35+,Total,Total,75.159,983,76.93,0.898
Saratoga,2010-2012,AgeGroup,35+,Total,Total,70.946,949,73.66,0.866
Saratoga,2011-2013,AgeGroup,35+,Total,Total,66.028,908,69.91,0.828
Saratoga,2012-2014,AgeGroup,35+,Total,Total,66.729,939,71.72,0.857
Saratoga,2013-2015,AgeGroup,35+,Total,Total,65.996,957,72.44,0.874
Saratoga,2014-2016,AgeGroup,35+,Total,Total,68.14,1009,75.76,0.921
Saratoga,2015-2017,AgeGroup,35+,Total,Total,69.166,1052,78.24,0.96
Saratoga,2016-2018,AgeGroup,35+,Total,Total,70.141,1098,80.88,1.002
Schenectady,2000-2002,AgeGroup,35+,Total,Total,154.262,1449,176.28,1.322
Schenectady,2001-2003,AgeGroup,35+,Total,Total,152.45,1432,173.2,1.308
Schenectady,2002-2004,AgeGroup,35+,Total,Total,147.007,1396,167.76,1.274
Schenectady,2003-2005,AgeGroup,35+,Total,Total,141.344,1359,162.21,1.24
Schenectady,2004-2006,AgeGroup,35+,Total,Total,131.232,1280,151.57,1.168
Schenectady,2005-2007,AgeGroup,35+,Total,Total,126.572,1230,144.63,1.123
Schenectady,2006-2008,AgeGroup,35+,Total,Total,115.744,1136,132.71,1.036
Schenectady,2007-2009,AgeGroup,35+,Total,Total,109.698,1086,126.39,0.991
Schenectady,2008-2010,AgeGroup,35+,Total,Total,103.835,1046,121.31,0.954
Schenectady,2009-2011,AgeGroup,35+,Total,Total,107.0,1076,124.67,0.983
Schenectady,2010-2012,AgeGroup,35+,Total,Total,107.217,1073,124.19,0.979
Schenectady,2011-2013,AgeGroup,35+,Total,Total,108.426,1081,125.12,0.986
Schenectady,2012-2014,AgeGroup,35+,Total,Total,100.755,1003,115.97,0.915
Schenectady,2013-2015,AgeGroup,35+,Total,Total,95.946,957,110.58,0.874
Schenectady,2014-2016,AgeGroup,35+,Total,Total,95.7,959,110.69,0.875
Schenectady,2015-2017,AgeGroup,35+,Total,Total,95.131,955,110.04,0.871
Schenectady,2016-2018,AgeGroup,35+,Total,Total,94.286,952,109.32,0.869
Schoharie,2000-2002,AgeGroup,35+,Total,Total,162.768,306,175.78,0.279
Schoharie,2001-2003,AgeGroup,35+,Total,Total,172.66,328,185.95,0.3
Schoharie,2002-2004,AgeGroup,35+,Total,Total,164.495,317,177.09,0.289
Schoharie,2003-2005,AgeGroup,35+,Total,Total,134.798,263,144.72,0.24
Schoharie,2004-2006,AgeGroup,35+,Total,Total,119.504,237,128.54,0.216
Schoharie,2005-2007,AgeGroup,35+,Total,Total,109.737,219,117.24,0.2
Schoharie,2006-2008,AgeGroup,35+,Total,Total,105.401,211,111.9,0.193
Schoharie,2007-2009,AgeGroup,35+,Total,Total,106.728,217,114.35,0.198
Schoharie,2008-2010,AgeGroup,35+,Total,Total,105.481,218,114.38,0.199
Schoharie,2009-2011,AgeGroup,35+,Total,Total,97.951,209,109.33,0.191
Schoharie,2010-2012,AgeGroup,35+,Total,Total,90.536,193,100.84,0.176
Schoharie,2011-2013,AgeGroup,35+,Total,Total,81.123,179,93.64,0.163
Schoharie,2012-2014,AgeGroup,35+,Total,Total,82.725,182,95.41,0.166
Schoharie,2013-2015,AgeGroup,35+,Total,Total,89.557,204,107.22,0.186
Schoharie,2014-2016,AgeGroup,35+,Total,Total,102.901,232,122.06,0.212
Schoharie,2015-2017,AgeGroup,35+,Total,Total,115.981,261,137.17,0.238
Schoharie,2016-2018,AgeGroup,35+,Total,Total,110.234,252,132.02,0.23
Schuyler,2000-2002,AgeGroup,35+,Total,Total,136.139,155,144.18,0.141
Schuyler,2001-2003,AgeGroup,35+,Total,Total,154.425,178,164.68,0.163
Schuyler,2002-2004,AgeGroup,35+,Total,Total,137.276,160,146.91,0.146
Schuyler,2003-2005,AgeGroup,35+,Total,Total,150.379,179,163.25,0.163
Schuyler,2004-2006,AgeGroup,35+,Total,Total,134.023,159,143.81,0.145
Schuyler,2005-2007,AgeGroup,35+,Total,Total,133.618,157,141.05,0.143
Schuyler,2006-2008,AgeGroup,35+,Total,Total,122.188,146,130.41,0.133
Schuyler,2007-2009,AgeGroup,35+,Total,Total,105.017,129,114.92,0.118
Schuyler,2008-2010,AgeGroup,35+,Total,Total,94.271,120,106.76,0.109
Schuyler,2009-2011,AgeGroup,35+,Total,Total,97.771,124,110.38,0.113
Schuyler,2010-2012,AgeGroup,35+,Total,Total,108.237,136,120.86,0.124
Schuyler,2011-2013,AgeGroup,35+,Total,Total,125.076,157,139.44,0.143
Schuyler,2012-2014,AgeGroup,35+,Total,Total,107.628,134,119.03,0.122
Schuyler,2013-2015,AgeGroup,35+,Total,Total,107.148,138,122.76,0.126
Schuyler,2014-2016,AgeGroup,35+,Total,Total,100.531,130,115.8,0.119
Schuyler,2015-2017,AgeGroup,35+,Total,Total,104.199,138,122.93,0.126
Schuyler,2016-2018,AgeGroup,35+,Total,Total,85.317,116,103.34,0.106
Seneca,2000-2002,AgeGroup,35+,Total,Total,139.55,282,149.34,0.257
Seneca,2001-2003,AgeGroup,35+,Total,Total,135.524,281,145.81,0.257
Seneca,2002-2004,AgeGroup,35+,Total,Total,118.976,249,127.86,0.227
Seneca,2003-2005,AgeGroup,35+,Total,Total,123.328,263,133.78,0.24
Seneca,2004-2006,AgeGroup,35+,Total,Total,117.045,253,127.48,0.231
Seneca,2005-2007,AgeGroup,35+,Total,Total,116.413,252,125.92,0.23
Seneca,2006-2008,AgeGroup,35+,Total,Total,96.986,212,105.43,0.193
Seneca,2007-2009,AgeGroup,35+,Total,Total,95.795,209,103.72,0.191
Seneca,2008-2010,AgeGroup,35+,Total,Total,93.026,206,102.16,0.188
Seneca,2009-2011,AgeGroup,35+,Total,Total,99.227,221,109.47,0.202
Seneca,2010-2012,AgeGroup,35+,Total,Total,95.262,211,104.51,0.193
Seneca,2011-2013,AgeGroup,35+,Total,Total,86.079,193,95.73,0.176
Seneca,2012-2014,AgeGroup,35+,Total,Total,78.992,179,89.04,0.163
Seneca,2013-2015,AgeGroup,35+,Total,Total,75.493,174,86.87,0.159
Seneca,2014-2016,AgeGroup,35+,Total,Total,76.208,180,90.16,0.164
Seneca,2015-2017,AgeGroup,35+,Total,Total,83.467,199,100.06,0.182
Seneca,2016-2018,AgeGroup,35+,Total,Total,81.157,195,98.17,0.178
Steuben,2000-2002,AgeGroup,35+,Total,Total,148.799,874,159.88,0.797
Steuben,2001-2003,AgeGroup,35+,Total,Total,132.43,786,142.94,0.718
Steuben,2002-2004,AgeGroup,35+,Total,Total,121.009,726,131.36,0.662
Steuben,2003-2005,AgeGroup,35+,Total,Total,112.527,682,122.77,0.622
Steuben,2004-2006,AgeGroup,35+,Total,Total,110.006,671,120.18,0.612
Steuben,2005-2007,AgeGroup,35+,Total,Total,105.231,649,115.66,0.593
Steuben,2006-2008,AgeGroup,35+,Total,Total,101.0,626,111.11,0.571
Steuben,2007-2009,AgeGroup,35+,Total,Total,105.023,660,116.61,0.602
Steuben,2008-2010,AgeGroup,35+,Total,Total,107.907,684,120.26,0.624
Steuben,2009-2011,AgeGroup,35+,Total,Total,110.935,716,125.45,0.654
Steuben,2010-2012,AgeGroup,35+,Total,Total,105.098,689,120.44,0.629
Steuben,2011-2013,AgeGroup,35+,Total,Total,99.38,667,116.59,0.609
Steuben,2012-2014,AgeGroup,35+,Total,Total,91.088,620,108.49,0.566
